property,bin,category_perclass,count_perclass,macro_ap,micro_ap,mcc_perclass,acc,acc_samples,acc_perclass,recall_perclass,precision_perclass,f1_perclass,f1_macro,f1_micro,jaccard_perclass,jaccard_macro,jaccard_micro,rocauc_perclass,rocauc_macro,rocauc_micro,mlrap,coverage_error,num_labels
Beta_Fraction_Status,"[0, 0.1)","['cytoskeleton', 'actin-filaments', 'intermediate-filaments', 'centrosome', 'microtubules', 'plasma-membrane', 'cytosol', 'endoplasmic-reticulum', 'golgi-apparatus', 'vesicles', 'endosomes', 'lysosomes', 'peroxisomes', 'lipid-droplets', 'mitochondria', 'nucleoplasm', 'nuclear-bodies', 'nuclear-membrane', 'nuclear-speckles', 'nucleoli', 'nucleoli-fibrillar-center']","[ 47.  13.   3.  20.  11. 115. 256.  28.  22.  77.  28.  25.   3.   3.
  57. 434.  25.  14.  14.  30.   1.]",0.4434752171504449,0.7063143257356322,"[ 0.423206    0.31346198 -0.00199545  0.13934841  0.19424849  0.63029457
  0.45882228  0.64527868  0.34044243  0.34358659  0.31490732  0.26621751
  0.5766855  -0.00199545  0.86106259  0.65076329  0.07065845  0.5944972
  0.24330264  0.47874364 -0.00595396]",0.9300492610837439,0.21264367816091953,"[0.93678161 0.95172414 0.9954023  0.96321839 0.97241379 0.9183908
 0.73218391 0.97931034 0.97701149 0.89655172 0.93908046 0.94827586
 0.99770115 0.9954023  0.98390805 0.82528736 0.60689655 0.98965517
 0.97931034 0.97356322 0.96896552]","[0.4893617  0.61538462 0.         0.15       0.27272727 0.64347826
 0.79296875 0.60714286 0.18181818 0.38961039 0.46428571 0.36
 0.33333333 0.         0.77192982 0.83640553 0.6        0.35714286
 0.21428571 0.26666667 0.        ]","[0.42592593 0.17777778 0.         0.16666667 0.15789474 0.71153846
 0.53002611 0.70833333 0.66666667 0.4109589  0.25490196 0.23684211
 1.         0.         0.97777778 0.81756757 0.04322767 1.
 0.3        0.88888889 0.        ]","[0.45544554 0.27586207 0.         0.15789474 0.2        0.67579909
 0.63536776 0.65384615 0.28571429 0.4        0.32911392 0.28571429
 0.5        0.         0.8627451  0.82687927 0.08064516 0.52631579
 0.25       0.41025641 0.        ]",0.3719809323192382,0.5638225255972696,"[0.29487179 0.16       0.         0.08571429 0.11111111 0.51034483
 0.46559633 0.48571429 0.16666667 0.25       0.1969697  0.16666667
 0.33333333 0.         0.75862069 0.70485437 0.04201681 0.35714286
 0.14285714 0.25806452 0.        ]",0.26145454192134326,0.3925855513307985,"[0.907991   0.96741765 0.76701269 0.87164706 0.93322045 0.95606104
 0.81261452 0.96246183 0.93932247 0.83529585 0.90100102 0.91446154
 0.99961553 0.85928489 0.97147235 0.9046844  0.68591716 0.9097964
 0.92414887 0.9184127  0.86996548]",0.8958002316543789,0.9464202718001159,0.8245285891528021,2.635632183908046,1.9586206896551723
Beta_Fraction_Status,"[0.1, 0.2)","['cytoskeleton', 'actin-filaments', 'centrosome', 'plasma-membrane', 'cytosol', 'endoplasmic-reticulum', 'golgi-apparatus', 'vesicles', 'endosomes', 'lysosomes', 'peroxisomes', 'lipid-droplets', 'mitochondria', 'nucleoplasm', 'nuclear-bodies', 'nuclear-membrane', 'nuclear-speckles', 'nucleoli', 'nucleoli-fibrillar-center']","[ 14.   3.  10.  45. 202.  20.  22.  47.   9.  17.   3.   4.  69. 240.
  14.   8.   1.  12.   3.]",0.48317487965063866,0.7769998730135574,"[ 0.35910517  0.16554271  0.17449034  0.70894309  0.64256229  0.68282601
  0.37123457  0.49682836  0.265755    0.38817139  0.40557519  0.70578385
  0.89260238  0.72076889  0.16063128  0.70444848 -0.00323748  0.19758556
  0.15770163]",0.9455062236597079,0.3612662942271881,"[0.96275605 0.97765363 0.97951583 0.95530726 0.81750466 0.97951583
 0.96461825 0.91806331 0.95716946 0.94972067 0.99441341 0.99627561
 0.97579143 0.86219739 0.73556797 0.99255121 0.99255121 0.97765363
 0.97579143]","[0.42857143 0.33333333 0.1        0.73333333 0.88613861 0.6
 0.18181818 0.55319149 0.44444444 0.52941176 0.33333333 0.5
 0.91304348 0.83333333 0.71428571 0.5        0.         0.08333333
 0.33333333]","[0.33333333 0.09090909 0.33333333 0.73333333 0.70472441 0.8
 0.8        0.53061224 0.18181818 0.32142857 0.5        1.
 0.9        0.85470085 0.06756757 1.         0.         0.5
 0.08333333]","[0.375      0.14285714 0.15384615 0.73333333 0.78508772 0.68571429
 0.2962963  0.54166667 0.25806452 0.4        0.4        0.66666667
 0.90647482 0.84388186 0.12345679 0.66666667 0.         0.14285714
 0.13333333]",0.4344843889722312,0.667065868263473,"[0.23076923 0.07692308 0.08333333 0.57894737 0.64620939 0.52173913
 0.17391304 0.37142857 0.14814815 0.25       0.25       0.5
 0.82894737 0.72992701 0.06578947 0.5        0.         0.07692308
 0.07142857]",0.32128562036706454,0.5004492362982929,"[0.86670309 0.75905119 0.8288425  0.9468383  0.89039456 0.95048356
 0.88022948 0.83960052 0.88741582 0.92149321 0.99812734 0.99296435
 0.97342995 0.93410494 0.79500137 0.99220227 0.98134328 0.91206349
 0.61423221]",0.8928695495198099,0.9527959332914105,0.8681375937067273,2.3277467411545625,1.7262569832402235
Beta_Fraction_Status,"[0.2, 1)","['cytoskeleton', 'centrosome', 'microtubules', 'plasma-membrane', 'cytosol', 'endoplasmic-reticulum', 'golgi-apparatus', 'vesicles', 'endosomes', 'lysosomes', 'lipid-droplets', 'mitochondria', 'nucleoplasm', 'nuclear-bodies', 'nuclear-membrane', 'nuclear-speckles', 'nucleoli', 'nucleoli-fibrillar-center']","[  7.   7.   1.  59. 235.  14.  12.  56.  16.  25.   1.  54. 259.  27.
   3.   2.  23.  13.]",0.374292850421534,0.6844867473459831,"[0.11370226 0.         0.         0.69358216 0.51371358 0.70711726
 0.49602993 0.37146899 0.34332749 0.47278524 0.         0.91621724
 0.52893231 0.22256184 0.         0.40573946 0.19640905 0.07498223]",0.9367715617715617,0.3548951048951049,"[0.97552448 0.98776224 0.99825175 0.94055944 0.73601399 0.98601399
 0.98426573 0.88986014 0.93881119 0.9458042  0.99825175 0.98601399
 0.76748252 0.81293706 0.99475524 0.99475524 0.95979021 0.96503497]","[0.14285714 0.         0.         0.76271186 0.88085106 0.71428571
 0.25       0.42857143 0.5625     0.6        0.         0.88888889
 0.6988417  0.59259259 0.         0.5        0.08695652 0.07692308]","[0.11111111 0.         0.         0.69230769 0.62727273 0.71428571
 1.         0.43636364 0.24324324 0.41666667 0.         0.96
 0.76694915 0.14285714 0.         0.33333333 0.5        0.11111111]","[0.125      0.         0.         0.72580645 0.73274336 0.71428571
 0.4        0.43243243 0.33962264 0.49180328 0.         0.92307692
 0.73131313 0.23021583 0.         0.4        0.14814815 0.09090909]",0.36029761123034937,0.6336522228474958,"[0.06666667 0.         0.         0.56962025 0.57821229 0.55555556
 0.25       0.27586207 0.20454545 0.32608696 0.         0.85714286
 0.57643312 0.1300813  0.         0.25       0.08       0.04761905]",0.264879198473128,0.46375617792421747,"[0.8528445  0.83059418 0.90017513 0.95589256 0.82962308 0.97606247
 0.87842262 0.83534053 0.86072392 0.863766   0.94570928 0.98595024
 0.8456832  0.77431193 0.466901   0.87280702 0.84382672 0.64276868]",0.8423001694454001,0.9315997412917895,0.8156573711322267,2.777972027972028,1.6835664335664335
Hydrophylic_Status,"[0, 0.28)","['cytoskeleton', 'centrosome', 'microtubules', 'plasma-membrane', 'cytosol', 'endoplasmic-reticulum', 'golgi-apparatus', 'vesicles', 'endosomes', 'lysosomes', 'peroxisomes', 'lipid-droplets', 'mitochondria', 'nucleoplasm', 'nuclear-bodies', 'nuclear-membrane', 'nuclear-speckles', 'nucleoli', 'nucleoli-fibrillar-center']","[  4.   3.   1.  97.  80.  64.  33. 100.  30.  44.   2.   5.  45.  81.
   5.   6.   1.   3.   1.]",0.4490243469314659,0.6191600649249536,"[ 0.49528302  0.40489048  0.          0.62956625  0.56148458  0.73972519
  0.56408704  0.31966966  0.38134598  0.46011726  0.49765258  0.63022464
  0.80353152  0.62201794  0.14711225  0.70460669  0.          0.
 -0.00234192]",0.9360550909985244,0.3621495327102804,"[0.99065421 0.99299065 0.99766355 0.85046729 0.85981308 0.92990654
 0.94859813 0.74766355 0.84345794 0.86682243 0.9953271  0.99299065
 0.96495327 0.89252336 0.93224299 0.99299065 0.99766355 0.99299065
 0.9953271 ]","[0.5        0.33333333 0.         0.83505155 0.6875     0.828125
 0.39393939 0.51       0.73333333 0.68181818 0.5        0.4
 0.75555556 0.59259259 0.4        0.5        0.         0.
 0.        ]","[0.5        0.5        0.         0.62790698 0.61111111 0.73611111
 0.86666667 0.46363636 0.27160494 0.4109589  0.5        1.
 0.89473684 0.78688525 0.07142857 1.         0.         0.
 0.        ]","[0.5        0.4        0.         0.71681416 0.64705882 0.77941176
 0.54166667 0.48571429 0.3963964  0.51282051 0.5        0.57142857
 0.81927711 0.67605634 0.12121212 0.66666667 0.         0.
 0.        ]",0.4386591270997081,0.6048632218844985,"[0.33333333 0.25       0.         0.55862069 0.47826087 0.63855422
 0.37142857 0.32075472 0.24719101 0.34482759 0.33333333 0.4
 0.69387755 0.5106383  0.06451613 0.5        0.         0.
 0.        ]",0.3181755950806362,0.4335511982570806,"[0.9634434  0.96       0.9882904  0.92026661 0.82999282 0.95814732
 0.90310702 0.7489939  0.8360134  0.89322917 0.99765258 0.86524823
 0.92991007 0.93837834 0.91536643 0.85821485 0.29039813 0.96
 0.89929742]",0.8766289513519417,0.9237679889587568,0.7627756796682031,3.0210280373831777,1.661214953271028
Hydrophylic_Status,"[0.28, 0.34)","['cytoskeleton', 'actin-filaments', 'intermediate-filaments', 'centrosome', 'microtubules', 'plasma-membrane', 'cytosol', 'endoplasmic-reticulum', 'golgi-apparatus', 'vesicles', 'endosomes', 'lysosomes', 'peroxisomes', 'lipid-droplets', 'mitochondria', 'nucleoplasm', 'nuclear-bodies', 'nuclear-membrane', 'nuclear-speckles', 'nucleoli', 'nucleoli-fibrillar-center']","[ 44.   4.   2.  28.  10. 175. 493.  61.  68. 174.  57.  55.   6.  13.
 168. 524.  25.  23.   3.  39.   3.]",0.43242676221469784,0.6753066292802308,"[ 0.27780982  0.12445852  0.          0.20820271  0.05940975  0.70112376
  0.46501338  0.55280639  0.41674456  0.40693018  0.28103182  0.30316873
  0.28703755  0.55134014  0.84257644  0.63047029  0.11732789  0.5866134
  0.          0.35728627 -0.00523589]",0.9376304977436519,0.314002828854314,"[0.95403112 0.98797737 0.99858557 0.97736917 0.97949081 0.93776521
 0.72701556 0.96393211 0.96039604 0.86280057 0.91513437 0.91867044
 0.99575672 0.99292786 0.96817539 0.82956153 0.77227723 0.9893918
 0.99787836 0.97595474 0.98514851]","[0.31818182 0.25       0.         0.14285714 0.1        0.69714286
 0.79918864 0.55737705 0.22058824 0.52298851 0.45614035 0.49090909
 0.16666667 0.46153846 0.81547619 0.73664122 0.6        0.34782609
 0.         0.15384615 0.        ]","[0.28571429 0.06666667 0.         0.33333333 0.04761905 0.77707006
 0.57856094 0.5862069  0.83333333 0.45049505 0.22608696 0.23684211
 0.5        0.66666667 0.90728477 0.78936605 0.04587156 1.
 0.         0.85714286 0.        ]","[0.30107527 0.10526316 0.         0.2        0.06451613 0.73493976
 0.67120954 0.57142857 0.34883721 0.48404255 0.30232558 0.31952663
 0.25       0.54545455 0.85893417 0.76209279 0.08522727 0.51612903
 0.         0.26086957 0.        ]",0.3515177036175947,0.5817524841915086,"[0.17721519 0.05555556 0.         0.11111111 0.03333333 0.58095238
 0.50512821 0.4        0.21126761 0.31929825 0.17808219 0.19014085
 0.14285714 0.375      0.75274725 0.61562998 0.04451039 0.34782609
 0.         0.15       0.        ]",0.24717407221055793,0.4101910828025478,"[0.85738222 0.77234043 0.92953258 0.80921459 0.8764245  0.94813329
 0.81785386 0.92735027 0.89509221 0.84993975 0.86736739 0.86864673
 0.9938447  0.98555977 0.96722369 0.89440775 0.74177106 0.95877223
 0.86061895 0.90472727 0.43515237]",0.8648264572959387,0.940446643325124,0.8003564359591887,2.8373408769448374,1.7347949080622347
Hydrophylic_Status,"[0.34, 0.4)","['cytoskeleton', 'actin-filaments', 'intermediate-filaments', 'centrosome', 'microtubules', 'plasma-membrane', 'cytosol', 'endoplasmic-reticulum', 'golgi-apparatus', 'vesicles', 'endosomes', 'lysosomes', 'peroxisomes', 'lipid-droplets', 'mitochondria', 'nucleoplasm', 'nuclear-bodies', 'nuclear-membrane', 'nuclear-speckles', 'nucleoli', 'nucleoli-fibrillar-center']","[104.  19.   4.  65.  19. 107. 554.  31.  38.  90.  26.  19.   3.   4.
  93. 684.  35.  18.  11.  61.  13.]",0.3855880262980079,0.6937881125109466,"[ 0.43993399  0.1885593  -0.0014301   0.37829965  0.13203848  0.51230836
  0.47821392  0.60548733  0.22060512  0.25146975  0.16883712  0.1759695
  0.57693773  0.          0.87466684  0.62321915  0.09358698  0.33142173
  0.17083157  0.41961532  0.08314408]",0.9323272492437374,0.22626695217701642,"[0.91291934 0.95360457 0.99643112 0.95217702 0.95289079 0.93718772
 0.71520343 0.98501071 0.97287652 0.91506067 0.95431834 0.96788009
 0.99857245 0.9971449  0.98501071 0.81156317 0.6566738  0.98857959
 0.99143469 0.96431121 0.97002141]","[0.54807692 0.36842105 0.         0.33846154 0.26315789 0.48598131
 0.86823105 0.51612903 0.10526316 0.27777778 0.26923077 0.26315789
 0.33333333 0.         0.83870968 0.81725146 0.62857143 0.11111111
 0.09090909 0.21311475 0.15384615]","[0.43181818 0.11666667 0.         0.47826087 0.0877193  0.61176471
 0.5960347  0.72727273 0.5        0.3164557  0.13461538 0.13888889
 1.         0.         0.92857143 0.8008596  0.04489796 1.
 0.33333333 0.86666667 0.06060606]","[0.48305085 0.17721519 0.         0.3963964  0.13157895 0.54166667
 0.70683321 0.60377358 0.17391304 0.29585799 0.17948718 0.18181818
 0.5        0.         0.88135593 0.8089725  0.08380952 0.2
 0.14285714 0.34210526 0.08695652]",0.3294118154227085,0.5771926098959439,"[0.31843575 0.09722222 0.         0.24719101 0.07042254 0.37142857
 0.54659091 0.43243243 0.0952381  0.17361111 0.09859155 0.1
 0.33333333 0.         0.78787879 0.67922236 0.04373757 0.11111111
 0.07692308 0.20634921 0.04545455]",0.23024638972803216,0.40567164179104476,"[0.89004952 0.89507959 0.64853257 0.8948526  0.87992231 0.92268414
 0.80675691 0.9771368  0.89603043 0.79990677 0.90623776 0.84766547
 0.98879351 0.98389406 0.97005195 0.878082   0.68523321 0.80533462
 0.83132767 0.92479814 0.59061184]",0.858237232928539,0.9449772494297164,0.8175449067550025,2.7351891506067094,1.9350463954318344
Hydrophylic_Status,"[0.4, 1)","['cytoskeleton', 'actin-filaments', 'centrosome', 'microtubules', 'plasma-membrane', 'cytosol', 'endoplasmic-reticulum', 'golgi-apparatus', 'vesicles', 'endosomes', 'lysosomes', 'lipid-droplets', 'mitochondria', 'nucleoplasm', 'nuclear-bodies', 'nuclear-membrane', 'nuclear-speckles', 'nucleoli', 'nucleoli-fibrillar-center']","[ 40.   6.  29.   9.  28. 164.  10.   6.  18.   4.   1.   2.  29. 329.
  21.   1.  18.  67.   5.]",0.48495090791749745,0.7355700063063196,"[ 0.57674433  0.31370991  0.55328252  0.29682866  0.26318411  0.53170882
  0.73345347  0.40645378  0.554692    0.3089432  -0.00393676  0.
  0.86580025  0.62906928  0.10232242 -0.00175439  0.36181155  0.59730012
 -0.02364989]",0.9272744031707991,0.2136602451838879,"[0.92644483 0.95971979 0.95621716 0.95271454 0.94921191 0.76707531
 0.99124343 0.99124343 0.97548161 0.98248687 0.98949212 0.99649737
 0.98774081 0.81961471 0.56217163 0.99649737 0.95446585 0.92819615
 0.93169877]","[0.775      0.66666667 0.5862069  0.55555556 0.17857143 0.84756098
 0.7        0.16666667 0.5        0.5        0.         0.
 0.79310345 0.90273556 0.71428571 0.         0.44444444 0.43283582
 0.        ]","[0.484375   0.16       0.56666667 0.17857143 0.45454545 0.56275304
 0.77777778 1.         0.64285714 0.2        0.         0.
 0.95833333 0.80706522 0.05791506 0.         0.33333333 0.90625
 0.        ]","[0.59615385 0.25806452 0.57627119 0.27027027 0.25641026 0.67639903
 0.73684211 0.28571429 0.5625     0.28571429 0.         0.
 0.86792453 0.85222382 0.10714286 0.         0.38095238 0.58585859
 0.        ]",0.3841285235511223,0.6001013684744044,"[0.42465753 0.14814815 0.4047619  0.15625    0.14705882 0.51102941
 0.58333333 0.16666667 0.39130435 0.16666667 0.         0.
 0.76666667 0.7425     0.05660377 0.         0.23529412 0.41428571
 0.        ]",0.279748795217255,0.42867487328023174,"[0.9492467  0.97610619 0.95451075 0.87603796 0.91318074 0.86475999
 0.99910873 0.88761062 0.88095238 0.97883598 0.59824561 1.
 0.98606693 0.86970283 0.7230303  0.52807018 0.91892706 0.91050699
 0.46961131]",0.8570795406848403,0.9593977315232598,0.8447287716661618,2.25569176882662,2.0770577933450087
Negative_Status,"[0, 0.08)","['plasma-membrane', 'cytosol', 'endoplasmic-reticulum', 'golgi-apparatus', 'vesicles', 'endosomes', 'lysosomes', 'peroxisomes', 'lipid-droplets', 'mitochondria', 'nucleoplasm', 'nuclear-bodies', 'nuclear-membrane', 'nuclear-speckles', 'nucleoli', 'nucleoli-fibrillar-center']",[81. 48. 43. 25. 63. 17. 27.  1.  3. 37. 98.  7.  8.  5.  5.  2.],0.5534801134116657,0.6969049641013204,"[ 0.73884278  0.55313398  0.72579825  0.55800911  0.35673152  0.45201669
  0.55355427  0.          0.57573981  0.90784778  0.76342179  0.07219611
  0.78722189  0.25022182  0.31046479 -0.00394481]",0.9380208333333333,0.42777777777777776,"[0.89722222 0.88888889 0.93611111 0.95277778 0.80833333 0.89722222
 0.91944444 0.99722222 0.99444444 0.98333333 0.90833333 0.87222222
 0.99166667 0.98333333 0.98611111 0.99166667]","[0.90123457 0.66666667 0.8372093  0.4        0.49206349 0.82352941
 0.74074074 0.         0.33333333 0.89189189 0.78571429 0.28571429
 0.625      0.2        0.2        0.        ]","[0.71568627 0.57142857 0.69230769 0.83333333 0.45588235 0.29166667
 0.47619048 0.         1.         0.94285714 0.86516854 0.04651163
 1.         0.33333333 0.5        0.        ]","[0.79781421 0.61538462 0.75789474 0.54054054 0.47328244 0.43076923
 0.57971014 0.         0.5        0.91666667 0.82352941 0.08
 0.76923077 0.25       0.28571429 0.        ]",0.48878356576492626,0.6530612244897959,"[0.66363636 0.44444444 0.61016949 0.37037037 0.31       0.2745098
 0.40816327 0.         0.33333333 0.84615385 0.7        0.04166667
 0.625      0.14285714 0.16666667 0.        ]",0.3710607121801218,0.48484848484848486,"[0.95291827 0.82525374 0.95825691 0.94340299 0.79626957 0.8850969
 0.94138583 1.         0.8487395  0.95523387 0.93476398 0.82719547
 0.99289773 0.78873239 0.84056338 0.57402235]",0.8790458046750849,0.9300221212243093,0.8118292814438647,2.4916666666666667,1.5527777777777778
Negative_Status,"[0.08, 0.12)","['cytoskeleton', 'actin-filaments', 'intermediate-filaments', 'centrosome', 'microtubules', 'plasma-membrane', 'cytosol', 'endoplasmic-reticulum', 'golgi-apparatus', 'vesicles', 'endosomes', 'lysosomes', 'peroxisomes', 'lipid-droplets', 'mitochondria', 'nucleoplasm', 'nuclear-bodies', 'nuclear-membrane', 'nuclear-speckles', 'nucleoli', 'nucleoli-fibrillar-center']","[ 41.  10.   1.  23.   8. 164. 415.  66.  48. 150.  42.  48.   6.  13.
 178. 533.  25.  11.   6.  53.   4.]",0.4527533812777393,0.7008509557450338,"[ 3.41160892e-01  2.03898946e-01 -7.43494424e-04  2.29568688e-01
  2.59070459e-01  6.38933597e-01  5.15992876e-01  6.39037383e-01
  5.16385905e-01  4.37853853e-01  2.58739862e-01  4.11834949e-01
  4.06117353e-01  4.86509842e-01  8.42827133e-01  6.68040307e-01
  1.69734589e-01  4.24971351e-01  4.97761194e-01  4.31071501e-01
 -7.51056023e-03]",0.940635392344159,0.31054977711738485,"[0.96062407 0.98216939 0.99851412 0.98216939 0.98662704 0.92273403
 0.76820208 0.96508172 0.97399703 0.87444279 0.92273403 0.93387816
 0.99554235 0.99182764 0.96508172 0.84249629 0.75185736 0.99331352
 0.99554235 0.96805349 0.97845468]","[0.36585366 0.3        0.         0.13043478 0.375      0.68292683
 0.79277108 0.68181818 0.3125     0.57333333 0.45238095 0.64583333
 0.33333333 0.38461538 0.82022472 0.76923077 0.8        0.18181818
 0.5        0.22641509 0.        ]","[0.35714286 0.15       0.         0.42857143 0.1875     0.68292683
 0.59279279 0.63380282 0.88235294 0.45026178 0.19       0.30097087
 0.5        0.625      0.9068323  0.82164329 0.05730659 1.
 0.5        0.85714286 0.        ]","[0.36144578 0.2        0.         0.2        0.25       0.68292683
 0.67835052 0.65693431 0.46153846 0.50439883 0.26760563 0.41059603
 0.4        0.47619048 0.86135693 0.79457364 0.10695187 0.30769231
 0.5        0.35820896 0.        ]",0.40375097950350297,0.6004761904761905,"[0.22058824 0.11111111 0.         0.11111111 0.14285714 0.51851852
 0.51326053 0.48913043 0.3        0.3372549  0.15447154 0.25833333
 0.25       0.3125     0.75647668 0.65916399 0.05649718 0.18181818
 0.33333333 0.21818182 0.        ]",0.2821241925550502,0.4290575025518884,"[0.90582189 0.96639222 0.77620818 0.86545729 0.93310912 0.94488465
 0.83808575 0.95089962 0.89609014 0.85860089 0.87503652 0.93221944
 0.99825871 0.98366899 0.96334847 0.91050449 0.79130961 0.89009193
 0.94266169 0.93256869 0.50428465]",0.8885477590237519,0.94984649744306,0.816935259504276,2.5824665676077267,1.74962852897474
Negative_Status,"[0.12, 0.16)","['cytoskeleton', 'actin-filaments', 'intermediate-filaments', 'centrosome', 'microtubules', 'plasma-membrane', 'cytosol', 'endoplasmic-reticulum', 'golgi-apparatus', 'vesicles', 'endosomes', 'lysosomes', 'peroxisomes', 'lipid-droplets', 'mitochondria', 'nucleoplasm', 'nuclear-bodies', 'nuclear-membrane', 'nuclear-speckles', 'nucleoli', 'nucleoli-fibrillar-center']","[ 91.  11.   3.  61.  19. 121. 624.  43.  54. 129.  46.  39.   3.   6.
 104. 711.  37.  22.  12.  84.  10.]",0.42161372376473044,0.6822690013186246,"[ 0.45555995  0.19773964 -0.00157271  0.39021797  0.15544672  0.58313405
  0.45536209  0.56705858  0.30968082  0.30079324  0.29614036  0.16524652
  0.57697982  0.57660865  0.84354877  0.60299343  0.08842538  0.48000605
  0.16795094  0.5025266   0.07981998]",0.9314102564102564,0.23717948717948717,"[0.93269231 0.96602564 0.99679487 0.96025641 0.96538462 0.94487179
 0.70641026 0.98012821 0.96858974 0.89615385 0.93910256 0.94358974
 0.99871795 0.9974359  0.98141026 0.8025641  0.67628205 0.98910256
 0.98782051 0.96025641 0.96602564]","[0.54945055 0.45454545 0.         0.3442623  0.26315789 0.55371901
 0.84775641 0.46511628 0.12962963 0.34883721 0.45652174 0.25641026
 0.33333333 0.33333333 0.79807692 0.79606188 0.59459459 0.27272727
 0.16666667 0.29761905 0.2       ]","[0.43859649 0.09615385 0.         0.48837209 0.11111111 0.67676768
 0.59304933 0.71428571 0.77777778 0.36585366 0.23076923 0.14492754
 1.         1.         0.91208791 0.77640604 0.04296875 0.85714286
 0.18181818 0.89285714 0.04255319]","[0.48780488 0.15873016 0.         0.40384615 0.15625    0.60909091
 0.69788918 0.56338028 0.22222222 0.35714286 0.30656934 0.18518519
 0.5        0.5        0.85128205 0.78611111 0.08014572 0.4137931
 0.17391304 0.44642857 0.07017544]",0.379521914757852,0.5699521531100479,"[0.32258065 0.0862069  0.         0.25301205 0.08474576 0.4379085
 0.53596758 0.39215686 0.125      0.2173913  0.18103448 0.10204082
 0.33333333 0.33333333 0.74107143 0.64759725 0.04174573 0.26086957
 0.0952381  0.28735632 0.03636364]",0.2626168377380801,0.39855460385438973,"[0.90121111 0.8262222  0.69942197 0.88288367 0.93476553 0.93262079
 0.80399922 0.96239518 0.92746299 0.82373144 0.89902935 0.84586726
 0.99314922 0.98670099 0.97139159 0.87717825 0.70376746 0.872414
 0.86073428 0.92991031 0.69909677]",0.87304540791494,0.9424627691060327,0.8083225096167858,2.7955128205128204,1.919871794871795
Negative_Status,"[0.16, 1)","['cytoskeleton', 'actin-filaments', 'intermediate-filaments', 'centrosome', 'microtubules', 'plasma-membrane', 'cytosol', 'endoplasmic-reticulum', 'golgi-apparatus', 'vesicles', 'endosomes', 'lysosomes', 'peroxisomes', 'lipid-droplets', 'mitochondria', 'nucleoplasm', 'nuclear-bodies', 'nuclear-membrane', 'nuclear-speckles', 'nucleoli', 'nucleoli-fibrillar-center']","[ 60.   8.   2.  41.  12.  41. 204.  14.  18.  40.  12.   5.   1.   2.
  16. 276.  17.   7.  10.  28.   6.]",0.40292563938737597,0.644247564826278,"[ 0.45974792  0.25910624  0.          0.46082406  0.0934436   0.26915689
  0.45344244  0.75559839  0.10447282  0.43104937  0.17611064  0.10609828
  0.          0.          0.78614868  0.63337959  0.08298259  0.
  0.34871123  0.58753199 -0.01640102]",0.9248348974626347,0.177007299270073,"[0.86861314 0.95255474 0.99635036 0.9270073  0.90875912 0.92335766
 0.69343066 0.98905109 0.96350365 0.93613139 0.95437956 0.9689781
 0.99817518 0.99635036 0.98905109 0.81569343 0.64051095 0.98722628
 0.97992701 0.96715328 0.96532847]","[0.65       0.5        0.         0.48780488 0.25       0.19512195
 0.87745098 0.64285714 0.05555556 0.35       0.25       0.2
 0.         0.         0.625      0.85869565 0.58823529 0.
 0.3        0.35714286 0.        ]","[0.43333333 0.15384615 0.         0.51282051 0.06818182 0.47058824
 0.55590062 0.9        0.25       0.60869565 0.15789474 0.07142857
 0.         0.         1.         0.79264214 0.05       0.
 0.42857143 1.         0.        ]","[0.52       0.23529412 0.         0.5        0.10714286 0.27586207
 0.68060837 0.75       0.09090909 0.44444444 0.19354839 0.10526316
 0.         0.         0.76923077 0.82434783 0.0921659  0.
 0.35294118 0.52631579 0.        ]",0.3080035213809048,0.5602440264361973,"[0.35135135 0.13333333 0.         0.33333333 0.05660377 0.16
 0.51585014 0.6        0.04761905 0.28571429 0.10714286 0.05555556
 0.         0.         0.625      0.70118343 0.04830918 0.
 0.21428571 0.35714286 0.        ]",0.21868689827867063,0.3891242937853107,"[0.87117486 0.94212963 0.76739927 0.89377977 0.70506841 0.87939578
 0.78505472 0.9982611  0.82672956 0.88051181 0.93159204 0.7160221
 0.99085923 0.9981685  0.92845395 0.87559942 0.71529855 0.73303406
 0.97211896 0.93866758 0.50153752]",0.8500408006869594,0.9372149755367313,0.7912045636542321,3.04014598540146,2.093065693430657
